seccion_nro,seccion_name,circuito_nro,circuito_name,establecimiento,cant_mesas,desde,hasta,electores
1,CAPITAL,11H,QUEBRADA LAS ROSAS,ESC GABRIELA MISTRAL 27 DE ABRIL 5650 B°QUEB LAS ROSAS,10,1876,1885,3400
1,CAPITAL,11H,QUEBRADA LAS ROSAS,ESC REPUBLICA DE VENEZUELA BOYERO 517 - B°CHATEAU CARRERAS,9,1886,1894,3059
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,ESC MUNIC LUZ VIEYRA MENDEZ ABEL N DE CHAVEZ RES SAN ROQUE,10,1895,1904,3370
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,ESC.REPUBLICA DEL ECUADOR HURTADO DE MENDOZA ESQ PEDRO ACUÑA,9,1905,1913,3033
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,HEROES DE MALVINAS CNEL MANUEL NAMUNCURA/PETIROSSI,6,1914,1919,2022
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,INST. SEC. JUAN M. E ROSAS CAMILOTTI ESQ SANTIBAÑEZ,10,1920,1929,3362
1,CAPITAL,11I,RESIDENCIAL SAN ROQUE,AGUIRRE CAMARA SANTA ANA ESQ AVIADOR PETIROSSI,6,1930,1935,2016
1,CAPITAL,11J,SANTA ANA,ESC ROMA ECHEVERRIA 370 B°ALTO ALBERDI,17,1936,1952,5806
1,CAPITAL,11J,SANTA ANA,ESC LUTERANO CONCORDIA SANTA ANA 2011 B°ALTO ALBERDI,16,1953,1968,5456
1,CAPITAL,11J,SANTA ANA,COLEGIO SAN JOSE SOL DE MAYO 726 B° OBRERO,12,1969,1980,4092
1,CAPITAL,11J,SANTA ANA,ESC GENERAL MOSCONI FERREYRA R 2324 B°OBRERO,6,1981,1986,2046
1,CAPITAL,11K,VILLA GRAL URQUIZA,ESC EJERCITO ARGENTINO LA RIOJA 3453 - B° VILLA SIBURU,8,1987,1994,2680
1,CAPITAL,11K,VILLA GRAL URQUIZA,ESC MUNIC E BAQUERO LASCANO HUMBERTO 1° ESQ IROS VILLA URQUIZA,6,1995,2000,2009
1,CAPITAL,11K,VILLA GRAL URQUIZA,ESC MUNIC JUAN B JUSTO IGUALDAD 4100 VILLA URQUIZA,6,2001,2006,2004
1,CAPITAL,11K,VILLA GRAL URQUIZA,COL MADRE PAULA MONTAL HUMBTO PRIMO Y FALUCHO V URQUIZA,6,2007,2012,2004
1,CAPITAL,11K,VILLA GRAL URQUIZA,IPEM 318 COMBATE DE LA TABLADA LA TABLADA 4.861,6,2013,2018,2004
1,CAPITAL,11L,COUNTRYS DEL OESTE,INST.MARIA DE NAZARET LOS ALAMOS (B° LA RUFINA) 1.111,7,2019,2025,2224
1,CAPITAL,11M,VALLE ESCONDIDO,ESC.S TURISMO Y HOT.M.PACHECO AV.CARCANO (PREDIO FERIAR) 3.590,6,2026,2031,1843
1,CAPITAL,11M,VALLE ESCONDIDO,INSTITUTO VILLADA,3,2032,2034,921
1,CAPITAL,12,AVELLANEDA,ESC JUAN XXIII BENAVIDEZ Y CANESA - B°N AVELLANEDA,12,2035,2046,4008
1,CAPITAL,12,AVELLANEDA,ESC CONSTANCIO C VIGIL J.LLERENA 5561 - B° SAN LORENZO,8,2047,2054,2670
1,CAPITAL,12,AVELLANEDA,ESC MUNIC OSCAR SOTO LOPEZ LOS ALGARROBOS/ESPINILLOS,5,2055,2059,1665
1,CAPITAL,12A,CARCANO,ESC.PROF.M.LUCIANI 11 DE SEPTIEMBRE ESQ. CALLE 2CARCANO 4.400,8,2060,2067,2580
1,CAPITAL,12A,CARCANO,ESC.MA.DEL TRANSITO CABANILLAS CNO.SAN ANDRES/RUIZ HUIDOBRO,7,2068,2074,2254
1,CAPITAL,12B,COLON,ESC RUBEN DARIO LA CORUÑA Y MONSERRAT B°CRISOL,14,2075,2088,4771
1,CAPITAL,12B,COLON,INST NTRA SRA DEL SGDO CORAZON REVOLUCION DE MAYO 1476 B°COLON,17,2089,2105,5780
1,CAPITAL,12B,COLON,ESC BARTOLOME HIDALGO TEJEDOR 1958 B°SARMIENTO,7,2106,2112,2380
1,CAPITAL,12B,COLON,ESC JUAN LARREA LUIS BRAILE 2273 B°SARMIENTO,8,2113,2120,2720
1,CAPITAL,12B,COLON,ESC HILARIO ASCASUBI LUCIO V.MANSILLA ESQ. CADIZ,10,2121,2130,3400
1,CAPITAL,12B,COLON,INST MANUEL BELGRANO LUIS BRAILE 2384 B°SARMIENTO,8,2131,2138,2720
1,CAPITAL,12B,COLON,ESC DR LUIS A CAEIRO ORTIZ Y HERRERA 1932 B°CRISOL N,5,2139,2143,1700
1,CAPITAL,12C,CORONEL OLMEDO,ESC CORONEL OLMEDO ALTOLAGUIRRE 680 B°CNEL OLMEDO,13,2144,2156,4362
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC MONSEÑOR M DE ANDREA 17 DE JULIO 380 B°FVRO MITRE,10,2157,2166,3406
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC PEDRO GOYENA PJE GUASTONI 3472 B° BRIG S MARTIN,13,2167,2179,4420
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC MUNICIPAL DR A SABATTINI DIEGO DE PACHECO 4.900,8,2180,2187,2720
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC MUNIC DR ARTURO H ILLIA CHIRINO DE POSADAS ESQ.MAGUNA 4.600,8,2188,2195,2720
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC MUNIC DOMINGO F SARMIENTO MANZANA 63. B° 23 DE ABRIL(CNOINTERF,7,2196,2202,2380
1,CAPITAL,12D,JOSE IGNACIO DIAZ,CENTRO EDUC.ING.REGINO M.MADER CHIRINO DE POSADAS 5400 B°S.FELIPE,8,2203,2210,2720
1,CAPITAL,12D,JOSE IGNACIO DIAZ,POETA OSCAR GUIÑAZU ALVAREZ ASTURIAS 3.345,8,2211,2218,2720
1,CAPITAL,12D,JOSE IGNACIO DIAZ,ESC. MARIA EVA DUARTE CALLE PUBLICA S/N,7,2219,2225,2380
1,CAPITAL,12E,FERREYRA,ESC REPUBLICA DE COSTA RICA RUTA 9 KM 8 1/2,5,2226,2230,1705
1,CAPITAL,12E,FERREYRA,ESC LIBERTADOR GRAL S MARTIN SGO MORALES 4400 B°FERREYRA,8,2231,2238,2720
1,CAPITAL,12F,JOSE HERNANDEZ,ESC MUNIC E MOLINARI ROMERO PAMPAYASTA Y RUMIPAL B°PQUE SCARLOS,9,2239,2247,3096
1,CAPITAL,12F,JOSE HERNANDEZ,ESC MUNIC BRIG JUAN I DE S MAR BRAGADO/TRENQUE LAUQUEN B°J HERNDEZ,7,2248,2254,2408
1,CAPITAL,12F,JOSE HERNANDEZ,ESC GRAL MANUEL BELGRANO OLAEN Y AMBOY - B° OÑA,10,2255,2264,3440
1,CAPITAL,12F,JOSE HERNANDEZ,ESC EJERCITO ARGENTINO CASTAÑARES 470 - B°JARDIN DEL PILAR,8,2265,2272,2752
1,CAPITAL,12F,JOSE HERNANDEZ,COL.JOVENES ARGENTINOS BOTAFOGO 3448 B° J.ESPINOSA,7,2273,2279,2408
1,CAPITAL,12F,JOSE HERNANDEZ,IPEM 167 JOSE MANUEL ESTRADA B. DE O'HIGGINS 2.656,10,2280,2289,3436
1,CAPITAL,12F,JOSE HERNANDEZ,ESCUELA ADVENTISTA HECTOR RHYS TANINGA 3.152,4,2290,2293,1372
1,CAPITAL,12G,ITUZAINGO,ESC PRIMARIA CARLOS M DE ALVEA VUCETICH 6410 B°ITUZAINGO,6,2294,2299,2070
1,CAPITAL,12G,ITUZAINGO,ESC EJERCITO ARGENTINO STEPHENSON Y FULTON B°ITUZAINGO,13,2300,2312,4485
1,CAPITAL,12G,ITUZAINGO,ESC SECUNDARIA CARLOS M DE ALV FARADAY 5721 B°LOS EUCALIPTUS,6,2313,2318,2064
1,CAPITAL,12G,ITUZAINGO,ESC DR IGNACIO DUARTE QUIROS FARADAY 5.168,4,2319,2322,1376
1,CAPITAL,12H,LOS CERVECEROS,ESC RAUL A FERREYRA B DE O'HIGGINS 3500 B°S.E.P.,9,2332,2340,3076
1,CAPITAL,12H,LOS CERVECEROS,ESC JOSE M ESTRADA AV B DE O'HIGGINS KM 8 1/2,7,2341,2347,2387
1,CAPITAL,12H,LOS CERVECEROS,J DE INF RAUL A.FERREYRA B DE O'HIGGINS 3500 B°S.E.P,2,2348,2349,682
1,CAPITAL,12H,LOS CERVECEROS,ESC MADRE TERESA DE CALCUTA PALAMARA 2.900,9,2323,2331,3078
1,CAPITAL,12I,CIUDAD DE MIS SUEÑOS,ESC.CAFRUNE S/CALLE,5,2350,2354,1719
1,CAPITAL,13,LEANDRO N. ALEM,ESC PADRE DIEGO DE TORRES DIAG ICA Y CAMICALTA B°L N ALEM,12,2355,2366,4077
1,CAPITAL,13,LEANDRO N. ALEM,ESC ARISTOBULO DEL VALLE M DE JAUREGUI 1657 B°L N ALEM,10,2367,2376,3390
1,CAPITAL,13,LEANDRO N. ALEM,ESC ASOCIACION DE MAYO COLOMPREA 1500 B° ALEM,6,2377,2382,2034
1,CAPITAL,13A,AYACUCHO,ESC HENOCH D AGUIAR J DE OLMEDO 650 B°LOS GIGANTES,10,2383,2392,3440
1,CAPITAL,13A,AYACUCHO,ESC FRANCISCO A RIZZUTO FDO DE LESSEPS 140 B°CENTRO AMERICA,14,2393,2406,4816
1,CAPITAL,13A,AYACUCHO,ESC R SANCHEZ DE CALDELARI ALVAREZ DE LAS CASAS 280 AYACUCHO,11,2407,2417,3781
1,CAPITAL,13A,AYACUCHO,ESC P ALBARRACIN DE SARMIENTO NERUDA Y ACAMPES B° VILLA AZALAIS,12,2418,2429,4116
1,CAPITAL,13A,AYACUCHO,ESC MUNIC DR P CARANDE CARRO MARTINEZ PAZ 80 B°CENTRO AMERICA,5,2430,2434,1715
1,CAPITAL,13B,EL GATEADO,ESC FLORENCIO SANCHEZ RUTA 111 KM 12,1,2435,2435,162
1,CAPITAL,13C,GENERAL BUSTOS,ESC CAPITAL FEDERAL MAURICIO YADAROLA 653 B°GRAL BUSTOS,12,2436,2447,4068
1,CAPITAL,13C,GENERAL BUSTOS,ESC CRISTO REY CURA BROCHERO B°GRAL BUSTOS 753,8,2448,2455,2708
1,CAPITAL,13C,GENERAL BUSTOS,ESC ALEJO CARMEN GUZMAN AUGUSTO LOPEZ 643 B°GRAL BUSTOS,13,2456,2468,4394
1,CAPITAL,13C,GENERAL BUSTOS,COLEGIO HORTUS CONCLUSUS GIANELLI 500 B°GRAL BUSTOS,9,2469,2477,3042
1,CAPITAL,13D,JARDIN ARENALES,ESC MUNIC J GONZALEZ CINCO S/N°B°JARDIN ARENALES,7,2478,2484,2199
1,CAPITAL,13E,LA DOROTEA,ESC REPUBLICA DE LA INDIA CNO MONTE CRISTO KM 5,4,2485,2488,1251
1,CAPITAL,13F,NUEVA ITALIA,ESC MODELO RACING TREDENTINA B°NUEVA ITALIA 2.160,11,2489,2499,3641
1,CAPITAL,13F,NUEVA ITALIA,ESC SGTO CABRAL P DE LEDESMA B°PQUE MTE CRISTO 1.755,10,2500,2509,3304
1,CAPITAL,13F,NUEVA ITALIA,CENTRO VECINAL ZONA 111 TREDENTINA 1945 B°NUEVA ITALIA,2,2510,2511,660
1,CAPITAL,13G,PARQUE LICEO,ESC ESPIRITU SANTO ISAAC 4.847,24,2512,2535,8112
1,CAPITAL,13G,PARQUE LICEO,ESC MUNIC GDOR A ZANICHELLI STORNI S/N B°PQUE LICEO 3RA SECC,7,2536,2542,2366
1,CAPITAL,13G,PARQUE LICEO,ESC. PRIMARIA EVA DUARTE BARTOLOME HIDALGO 1.140,8,2543,2550,2703
1,CAPITAL,13G,PARQUE LICEO,JARDIN EVA DUARTE BARTOLOME HIDALGO 1.140,2,2551,2552,674
1,CAPITAL,13G,PARQUE LICEO,IPEM 21 ALFONSINA STORNI BARTOLOME HIDALGO/ATALIVA HERRERA,6,2553,2558,2022
1,CAPITAL,13H,PATRICIOS,ESC JOSE MARIA PAZ USANDIVARAS 2254 B°PATRICIOS,11,2559,2569,3795
1,CAPITAL,13H,PATRICIOS,COL HIJAS DE MARIA INMACULADA MADRE BRIGIDA PASTORINO 2.733,15,2570,2584,5175
1,CAPITAL,13H,PATRICIOS,ESC PARROQUIAL SAN ROQUE USANDIVARAS 2050 VILLA CORINA,8,2585,2592,2760
1,CAPITAL,13H,PATRICIOS,ESC MANUEL BELGRANO ABRAMO 2545 B°BELGRANO,12,2593,2604,4140
1,CAPITAL,13H,PATRICIOS,ESC MUNIC DR D LATELLA FRIAS H DE AYOHUMA S/N B°PATRICIOS,5,2605,2609,1724
1,CAPITAL,13I,SAN JORGE,ESC MUNIC JORGE LUIS BORGES QUINTA SAN JORGE,7,2610,2616,2352
1,CAPITAL,13I,SAN JORGE,ESC MUNIC DR ALFREDO ORGAZ PUBLICA S/N B°QTAS SAN JORGE II,6,2617,2622,2014
1,CAPITAL,13I,SAN JORGE,ESC MUNIC. MONSEÑOR ANGELELLI FEDERICO RAUCH 2.790,4,2623,2626,1340
1,CAPITAL,13J,VILLA AZALAIS,ESC A CAPDEVILA/ DR. B HOUSEY A CAPDEVILA 709 Y BILIBISACATE,11,2627,2637,3795
1,CAPITAL,13J,VILLA AZALAIS,ESC CURA BROCHERO JAMAICA 967 B°RESID AMERICA,12,2638,2649,4140
1,CAPITAL,13J,VILLA AZALAIS,ESC GDOR H DEL CASTILLO GELLY Y OBES 3110 VILLA AZALAIS,8,2650,2657,2760
1,CAPITAL,13J,VILLA AZALAIS,ESC PARROQUIAL L STUCCHI BAUDO NUEVO MUNDO 824 B°RESID AMERICA,11,2658,2668,3795
1,CAPITAL,13J,VILLA AZALAIS,ESC JUSTO PAEZ MOLINA J MONTAÑO 1350 B° VILLA AZALAIZ,13,2669,2681,4473
1,CAPITAL,13J,VILLA AZALAIS,ESC VICENTE F LOPEZ TISSERA 1551 B° L N ALEM,14,2682,2695,4816
1,CAPITAL,13J,VILLA AZALAIS,ESC MUNIC J A PAREDES FCO DEL PRADO 3900 V AZALAIS,7,2696,2702,2408
1,CAPITAL,13J,VILLA AZALAIS,I.P.E.T N° 70 AV JUAN B JUSTO 4.350,10,2703,2712,3440
1,CAPITAL,13K,VILLA ESQUIU,DR JOSE RAMON IBAÑEZ CAPDEVILLA KM 9 1/2,6,2713,2718,1845
1,CAPITAL,13L,VILLA GRAN PARQUE,ESC JORGE WASHINGTON ABALOS CNO J MARIA KM 8 1/2,2,2719,2720,372
1,CAPITAL,13M,CAMINO A COLONIA TIROLESA,ESC OLEGARIO V ANDRADE CNO SGO DEL ESTERO KM 7 1/2,2,2721,2722,618
1,CAPITAL,13N,YOFRE,ESC DR ANTONIO NORES JULIO DE VEDIA 2.353,9,2723,2731,3105
1,CAPITAL,13N,YOFRE,ESC MATEO J LUQUE JACINTO DE ALTOLAGUIRRE B°YOFRE NORT 2.089,13,2732,2744,4485
1,CAPITAL,13O,CHACHAPOYAS,ESC. CARLOS TAGLE ACHAVAL MANZANA 22 B°CIUDAD DE LOS CUARTETOS,3,2745,2747,904
1,CAPITAL,14,ARGUELLO,COLEGIO LA SALLE AV MARTINOLI 3950,18,2748,2765,6143
1,CAPITAL,14A,ARGUELLO NORTE,ESC BRIG SAN MARTIN DOMINGO MARIMON/GABRIEL ORTEGA,14,2766,2779,4830
1,CAPITAL,14A,ARGUELLO NORTE,ESC MARTHA A SALOTTI PUBLICA S/N IPV SECTOR360ARGÜELLO N,11,2800,2810,3784
1,CAPITAL,14A,ARGUELLO NORTE,ESC RICARDO NASSIF MARTIN FERMIN B°ARGÜELLO NORTE,12,2780,2791,4132
1,CAPITAL,14A,ARGUELLO NORTE,ESC HUGO LEONELLI ALBERTO FAGE/JULIO BEJANELE,8,2792,2799,2752
1,CAPITAL,14B,ARGUELLO PRIMERO,ESC MARTIN DE GÜEMES MONTUFAR Y CORONADO 7.126,8,2811,2818,2642
1,CAPITAL,14B,ARGUELLO PRIMERO,ESC MUNIC RAUL V MARTINEZ NILO PECANHA S/N B°QTAS DE ARGÜELLO,8,2819,2826,2640
1,CAPITAL,14B,ARGUELLO PRIMERO,ESC ELISA K DE LIVACK CUIMAN B°LA SALLE 6.543,6,2827,2832,1980
1,CAPITAL,14C,ARGUELLO SEGUNDO,INST CONCEPCIONISTA LA INMACUL AV ENRIQUE BODEREAU KM 14,13,2833,2845,4232
1,CAPITAL,14D,CERRO DE LAS ROSAS,ESC INGENIERO VICTOR REE FDO FADER 3821 B°C DE LAS ROSAS,10,2846,2855,3400
1,CAPITAL,14D,CERRO DE LAS ROSAS,ESC JUAN ZORRILA DE SAN MARTIN JOSE E BUSTOS 1875 C DE LAS ROSAS,12,2856,2867,4077
1,CAPITAL,14E,CERRO NORTE,ESC MODESTA RODRIGUEZ HNOS GRIMM 7168 B°UOCRA,4,2868,2871,1380
1,CAPITAL,14E,CERRO NORTE,ESC NIÑAS DE AYOHUMA VALERIO BETA B°ARGUELLO (N) 7.300,8,2872,2879,2760
1,CAPITAL,14E,CERRO NORTE,ESC GERONIMO GRAGERA MOLLEYACO/PAYEN,5,2880,2884,1723
1,CAPITAL,14F,GRANJA DE FUNES,ESC DR ALEJANDRO GALLARDO TRINIDAD ESQ ITALIA B°SILVANO FUNES,11,2885,2895,3751
1,CAPITAL,14F,GRANJA DE FUNES,ESC JAVIER LAZCANO COLODRERO CARLOS BROGGI S/N° B°ARGÜELLO,10,2896,2905,3409
1,CAPITAL,14G,LOS BOULEVARES,ESC MUNIC ING MASJOAN 2/TUCUMAN Y MENDOZA LOS BOULEVARES,8,2906,2913,2720
1,CAPITAL,14G,LOS BOULEVARES,ESC JUAN MARIA GUTIERREZ BV CORDOBA 100 B°LOS BOULEVARES,8,2914,2921,2712
1,CAPITAL,14G,LOS BOULEVARES,ESC. F. LELOIR LOS POLACOS 6.072,9,2922,2930,3051
1,CAPITAL,14H,MERCANTIL,ESC MUNIC MAESTRO M OLIVA REVELTO ESQ TOMASINI B°MERCANTIL,4,2931,2934,1211
1,CAPITAL,14I,SANTA CECILIA,ESC MAESTROS PUNTANOS CINCO N°25 B°AMPL P LUGONES,7,2935,2941,2307
1,CAPITAL,14I,SANTA CECILIA,ESC MUNIC ARSENIO MURUGARREN PIZARRO Y GRASS B°SANTA CECILIA,7,2942,2948,2303
1,CAPITAL,14J,URCA,ESC REPUBLICA DE PANAMA TRECE BIS COL DEL CERRO,7,2958,2964,2380
1,CAPITAL,14J,URCA,ESC REPUBLICA DEL LIBANO IGARZABAL 1250 B°URCA,8,2965,2972,2720
1,CAPITAL,14J,URCA,INSTITUTO EMILIO LAMARCA AV EMILIO LAMARCA 4.245,9,2949,2957,3064
1,CAPITAL,14K,VILLA ALLENDE PARQUE,ESC MUNIC DR RAUL FERNANDEZ 12 Y 14 VILLA ALLENDE PQUE,8,2973,2980,2632
